cust_id,총구매액,구매건수,평균구매액,최대구매액,구매상품종류1,내점일수,구매주기,봄-구매비율,여름-구매비율,가을-구매비율,겨울-구매비율,환불금액,환불건수,내점당구매액,내점당구매건수,주구매상품,주구매지점,구매 추세 기울기,화장품구매주기,식료품구매액비율,평균식료품구매액분위,고가상품구매율,베스트셀러구매비율,환불비율,스타킹구매건수,고객등급,평일방문비율,평균대비구매비중,주환불상품,남성포함상품구매건수,여성키워드상품구매건수,다양한 매장 방문,가격선호도,라이프 스타일(평균),라이프 스타일(건수),주구매 요일,선호방문계절,선호방문월,행사상품구매수,저가상품구매율,요일 간 구매건수 편차,충동지수,남성용품구매건수,여성용품구매건수,하루 최고 구매 건수,만족도 떨어지는 제품 총 구입금액,만족도 떨어지는 제품 총 구매건수,가성비 제품 총 구입금액,휴면일수,취미용품 구매비율,아동용품 구매건수,명절식품비용,발렌타인,화이트,단독상품군구매율,endmonth,구매액표준편차,중복구매배수,의류_거래율(의류+식품+생활잡화),패션_대비_남성상품_거래율,패션_대비_여성상품_거래율,전체방문_중_환불방문(표준화),월_재방문율,시즌 마감 방문비율,상반기 구매비율,구매 추세,주구매지점재방문률,내점시마다 구매액의 일관성
3003,5850000,2,2925000,4200000,2,2,5,0.0,0.0,0.0,1.0,,,2925000.0,1.0,악기,잠실점,-0.06,,0.0,,1.0,0.0,0.0,,신규고객,0.5,4.042215341764686,,,,1,3.0,예체능,명품,목,fall,2,,0.0,0.5,0.5,0,0,1,,0,,312,0.0,0.0,0.0,0.0,0.0,1.0,0.28205128205128205,1803122.2920256963,1.0,0.0,0.0,0.0,-0.48535879389016523,0.0,0.5,1.0,-1.0,50.0,1625625000000.0
3004,3190000,1,3190000,3190000,1,1,0,1.0,0.0,0.0,0.0,,,3190000.0,1.0,화장품,부산본점,-0.02,0.0,0.0,,1.0,1.0,0.0,,신규고객,1.0,2.2042165709793764,,,1.0,1,3.0,화장품,화장품,목,spring,3,,0.0,1.0,1.0,0,0,1,,0,3190000.0,277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,1.0,-0.48535879389016523,0.0,1.0,1.0,-1.0,0.0,0.0
3005,39869210,77,517782,5232500,24,31,11,0.07792207792207792,0.23376623376623376,0.4805194805194805,0.2077922077922078,805000.0,2.0,1286103.5483870967,2.4838709677419355,농산물,강남점,1.07,47.0,0.1668460448551652,4.0,0.16,0.4935064935064935,0.025974025974025976,,1등급고객,0.922077922077922,27.548706380519327,단기행사(스포츠),,7.0,1,2.0,가전,식품,목,fall,10,8.0,0.53,0.2077922077922078,0.03225806451612903,6,0,10,,0,19238610.0,1,0.13333333333333333,0.0,0.0,0.0,0.0,0.05194805194805195,0.4139349638480421,940354.301966242,3.2083333333333335,0.09302325581395349,0.6666666666666666,0.23809523809523808,-0.13246752486680438,0.8181818181818182,0.7096774193548387,0.2987012987012987,0.4025974025974026,98.7,1765831731629.3442
3006,1434500,13,110346,700000,6,5,49,0.0,0.15384615384615385,0.5384615384615384,0.3076923076923077,100000.0,1.0,286900.0,2.6,가공식품,잠실점,-0.04,,0.5663994423143952,2.0,0.0,0.6923076923076923,0.07692307692307693,,수면고객,1.0,0.9912064799592211,선글라스(특정),,,2,1.0,식품,식품,금,fall,9,,0.62,0.6923076923076923,0.2,0,0,4,,0,762500.0,94,0.0,0.0,60000.0,0.0,0.0,0.3076923076923077,0.3987452073893343,202139.9458105886,2.1666666666666665,0.0,1.0,0.0,1.7025670740546723,0.0,2.0,0.46153846153846156,0.07692307692307687,61.54,47006440000.0
3007,54296320,20,2714816,8820000,13,9,20,0.0,0.35,0.3,0.35,,,6032924.444444444,2.2222222222222223,트래디셔널,잠실점,0.47,,0.003365053101204649,4.0,0.7,0.05,0.0,,수면고객,0.6,37.51750730006236,,2.0,,2,3.0,명품,의류,토,fall,12,,0.1,0.4,0.1111111111111111,3,0,5,,0,29728070.0,2,0.1,0.0,0.0,0.0,0.0,0.15,0.546547169310922,2605186.6308949315,1.5384615384615385,0.875,0.5,0.0,-0.48535879389016523,0.5454545454545454,1.3333333333333333,0.05,0.8999999999999999,75.0,15843374736224.691
3008,131839800,32,4119994,34848000,14,9,25,0.21875,0.03125,0.6875,0.0625,,,14648866.666666666,3.5555555555555554,기타,일산점,0.69,44.0,0.001128642488838727,1.0,0.81,0.34375,0.0,1.0,3등급고객,0.875,91.09826704533127,,4.0,6.0,1,3.0,남성의류,의류,수,fall,11,2.0,0.19,0.53125,0.1111111111111111,5,2,6,16743600.0,3,62438400.0,30,0.0,1.0,0.0,0.0,0.0,0.0625,0.27089695221018234,6749860.30450129,2.2857142857142856,0.7333333333333333,0.3333333333333333,0.5333333333333333,-0.48535879389016523,0.18181818181818182,1.0,0.21875,0.5625,96.88,253424237173333.34
3009,620500,4,155125,403000,3,1,0,1.0,0.0,0.0,0.0,,,620500.0,4.0,기타,일산점,-0.04,,0.0,,0.0,0.0,0.0,,신규고객,1.0,0.42875121701965613,,,2.0,1,1.0,생활용품,기타,금,spring,5,,0.5,1.0,1.0,0,0,4,,0,620500.0,227,0.0,0.0,0.0,0.0,0.0,0.0,1.0,190468.8141577688,1.3333333333333333,0.0,0.0,0.0,-0.48535879389016523,0.0,0.0,1.0,-1.0,75.0,0.0
3010,71392370,34,2099776,19980000,20,7,41,0.4117647058823529,0.47058823529411764,0.029411764705882353,0.08823529411764706,,,10198910.0,4.857142857142857,농산물,안양점,-0.07,67.0,0.023928607496851554,3.0,0.35,0.5588235294117647,0.0,,이탈위험고객,0.7058823529411765,49.330484324605294,,,5.0,2,3.0,화장품,식품,목,summer,8,,0.41,0.4411764705882353,0.14285714285714285,0,1,15,,0,63369130.0,30,0.0,0.0,21540000.0,0.0,0.0,0.08823529411764706,0.2619862598762305,4094463.9238197915,1.7,0.043478260869565216,0.0,0.8,-0.48535879389016523,0.2727272727272727,2.2857142857142856,0.5,0.0,76.47,36102070609742.86
3011,2136000,1,2136000,2136000,1,1,0,0.0,0.0,0.0,1.0,,,2136000.0,1.0,섬유잡화,부산본점,-0.04,,0.0,,1.0,0.0,0.0,,신규고객,1.0,1.4759268324802344,,,,1,3.0,의류,의류,화,fall,1,,0.0,1.0,1.0,0,1,1,,0,,363,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,-0.48535879389016523,0.0,0.0,1.0,-1.0,0.0,0.0
3012,11154550,8,1394319,8125000,6,4,58,0.375,0.0,0.25,0.375,,,2788637.5,2.0,수산품,본  점,0.12,,0.1141507277299398,5.0,0.12,0.625,0.0,,수면고객,0.625,7.70753728897116,,,,1,2.0,여성의류,식품,토,fall,12,,0.25,0.375,0.25,0,1,3,,0,1274550.0,23,0.0,0.0,0.0,0.0,0.0,0.25,0.8281418793227876,2784478.218360989,1.3333333333333333,0.2857142857142857,0.0,1.0,-0.48535879389016523,0.09090909090909091,0.25,0.375,0.25,87.5,9835244419218.75
3013,54369820,121,449337,7500000,40,31,10,0.18181818181818182,0.2892561983471074,0.38016528925619836,0.1487603305785124,,,1753865.1612903227,3.903225806451613,농산물,강남점,0.3,49.0,0.0850984976591793,2.0,0.12,0.6115702479338843,0.0,,1등급고객,0.6363636363636364,37.56829410820248,,,10.0,2,1.0,명품,식품,일,fall,7,2.0,0.59,0.23140495867768596,0.03225806451612903,2,4,11,8018000.0,2,34560340.0,40,0.008264462809917356,0.0,226660.0,0.0,0.0,0.03305785123966942,0.23470355428802228,1148465.6234209253,3.025,0.0989010989010989,0.15384615384615385,0.46153846153846156,-0.48535879389016523,0.9090909090909091,1.1290322580645162,0.36363636363636365,0.2727272727272727,90.91,4299849359405.6196
3014,296058240,685,432202,55000000,76,118,3,0.3124087591240876,0.23795620437956205,0.22627737226277372,0.22335766423357664,44112000.0,4.0,2508968.13559322,5.805084745762712,농산물,분당점,-1.63,19.0,0.20586831158626087,3.0,0.07,0.7357664233576642,0.00583941605839416,,vip고객,0.6905109489051094,204.56942902288063,모피,8.0,21.0,1,1.0,여성의류,식품,화,fall,3,5.0,0.62,0.10510948905109488,0.00847457627118644,10,25,16,500000.0,2,192192390.0,0,0.005873715124816446,0.0,1956660.0,0.0,0.0,0.00583941605839416,0.2630555055653915,2965166.643897012,9.013157894736842,0.036468330134357005,0.21428571428571427,0.5476190476190477,-0.29994134745416207,1.0,1.771186440677966,0.5489051094890511,-0.09781021897810221,99.85,30741995914588.047
3015,2117500,4,529375,1275000,3,2,98,0.5,0.0,0.5,0.0,,,1058750.0,2.0,농산물,본  점,-0.0,,1.0,5.0,0.0,1.0,0.0,,수면고객,1.0,1.463143758322517,,,,1,2.0,식품,식품,금,fall,3,,0.25,1.0,0.5,0,0,2,,0,2117500.0,80,0.0,0.0,0.0,0.0,0.0,0.5,0.34946871310507677,580447.4387631207,1.3333333333333333,0.0,0.0,0.0,-0.48535879389016523,0.0,1.0,0.5,0.0,75.0,101601562500.0
3016,346506800,272,1273922,30250000,80,84,4,0.12867647058823528,0.2977941176470588,0.3382352941176471,0.23529411764705882,53398000.0,10.0,4125080.9523809524,3.238095238095238,기타,광주점,0.92,29.0,0.028680158657781032,3.0,0.32,0.41544117647058826,0.03676470588235294,,vip고객,0.75,239.42822273261334,어덜트,,17.0,1,2.0,예체능,식품,목,fall,10,2.0,0.45,0.21691176470588233,0.011904761904761904,9,46,10,35068600.0,13,179754990.0,2,0.030534351145038167,22.0,1772220.0,0.0,0.0,0.014705882352941176,0.6328618659143197,3693305.028840593,3.4,0.13043478260869565,0.13924050632911392,0.31645569620253167,0.5565106670359478,1.0,1.0,0.4007352941176471,0.19852941176470584,99.63,43756153493027.68
3017,87900900,36,2441692,25128000,21,21,16,0.2222222222222222,0.25,0.3333333333333333,0.19444444444444445,,,4185757.1428571427,1.7142857142857142,디자이너,본  점,-0.03,19.0,0.07015457179619321,5.0,0.58,0.6111111111111112,0.0,,3등급고객,0.8055555555555556,60.73749855297839,,1.0,4.0,1,3.0,남성의류,식품,화,fall,11,1.0,0.11,0.3055555555555555,0.047619047619047616,1,3,4,27141000.0,3,58409900.0,17,0.0,0.0,0.0,0.0,0.0,0.19444444444444445,0.4647125342288873,4395972.834514076,1.7142857142857142,0.1111111111111111,0.16666666666666666,0.6666666666666666,-0.48535879389016523,0.8181818181818182,0.5238095238095238,0.5,0.0,97.22,31550107621258.508
3018,323203120,112,2885742,108936000,45,47,7,0.125,0.35714285714285715,0.2767857142857143,0.24107142857142858,4662000.0,1.0,6876662.127659574,2.382978723404255,가공식품,본  점,0.24,34.0,0.016790896077983404,3.0,0.24,0.6785714285714286,0.008928571428571428,1.0,1등급고객,0.9107142857142857,223.3259162684125,캐릭터캐주얼,,18.0,1,3.0,가전,식품,수,fall,8,9.0,0.38,0.30357142857142855,0.02127659574468085,0,16,8,5122000.0,2,92641220.0,14,0.009009009009009009,2.0,0.0,0.0,0.0,0.08928571428571429,0.5780025267082818,12048908.940056365,2.488888888888889,0.0821917808219178,0.05263157894736842,0.7894736842105263,-0.2526007228322038,1.0,0.7021276595744681,0.42857142857142855,0.14285714285714285,99.11,318593133884914.5
3019,56809560,19,2989977,37050000,15,13,20,0.0,0.5789473684210527,0.3157894736842105,0.10526315789473684,,,4369966.153846154,1.4615384615384615,주방용품,잠실점,0.14,,0.0038725876419391384,4.0,0.32,0.05263157894736842,0.0,,수면고객,0.8421052631578947,39.254098289042986,,1.0,5.0,2,3.0,가전,생활용품,수,summer,8,,0.16,0.3684210526315789,0.07692307692307693,0,1,3,,0,4447360.0,62,0.0,1.0,0.0,0.0,0.0,0.2631578947368421,0.8417280471807914,8323484.266284063,1.2666666666666666,0.14285714285714285,0.0,0.0,-0.48535879389016523,0.36363636363636365,0.7692307692307693,0.2631578947368421,0.47368421052631576,84.21,90445604796515.98
3020,38086480,158,241054,8854000,63,22,15,0.45569620253164556,0.06329113924050633,0.11392405063291139,0.3670886075949367,,,1731203.6363636365,7.181818181818182,기타,분당점,-1.5,63.0,0.15053767111058833,2.0,0.05,0.6139240506329114,0.0,,2.5등급고객,0.5822784810126582,26.316880986292976,,1.0,5.0,3,1.0,의류,식품,일,fall,4,6.0,0.76,0.2278481012658228,0.045454545454545456,1,2,17,1200000.0,1,35375900.0,13,0.0,1.0,0.0,0.0,0.0,0.02531645569620253,0.4676838080074609,1118272.4790470712,2.507936507936508,0.028037383177570093,0.0,0.6,-0.48535879389016523,0.8181818181818182,1.8636363636363635,0.7151898734177216,-0.43037974683544306,87.34,6894525897877.685
3021,66480400,39,1704626,8694000,18,25,13,0.15384615384615385,0.1794871794871795,0.28205128205128205,0.38461538461538464,13130000.0,3.0,2659216.0,1.56,디자이너,잠실점,-0.02,63.0,0.024371092833376455,4.0,0.49,0.7692307692307693,0.07692307692307693,,2등급고객,0.9230769230769231,45.9364261207954,디자이너부틱,,5.0,1,2.0,명품,명품,화,fall,1,1.0,0.31,0.5897435897435898,0.04,0,14,4,45256000.0,13,62938400.0,23,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.30344281923694805,3252858.02760377,2.1666666666666665,0.2857142857142857,0.0,0.45454545454545453,0.8273967268767372,0.8181818181818182,0.28,0.5384615384615384,-0.07692307692307687,97.44,17225411599744.0
3022,120396750,148,813492,15290000,61,34,10,0.30405405405405406,0.07432432432432433,0.44594594594594594,0.17567567567567569,4973000.0,4.0,3541080.882352941,4.352941176470588,농산물,일산점,1.3,30.0,0.08320083390955321,4.0,0.18,0.6283783783783784,0.02702702702702703,,1등급고객,0.8445945945945946,83.19138289719787,소품가구,1.0,14.0,2,2.0,화장품,식품,화,fall,10,15.0,0.48,0.3581081081081081,0.029411764705882353,1,12,19,1475000.0,2,100030390.0,10,0.0,0.0,0.0,0.0,0.0,0.02027027027027027,0.5396441349122796,2190104.1096105324,2.4262295081967213,0.24561403508771928,0.05555555555555555,0.4166666666666667,0.8016564225479743,0.6363636363636364,1.4705882352941178,0.3581081081081081,0.28378378378378377,98.65,19802770359955.105
3023,11896000,3,3965333,6174000,3,1,0,0.0,1.0,0.0,0.0,,,11896000.0,3.0,남성정장,부산본점,0.03,,0.0,,1.0,0.0,0.0,,신규고객,1.0,8.219862171903028,,1.0,,1,3.0,남성의류,남성의류,목,summer,8,,0.0,1.0,1.0,1,0,3,,0,5722000.0,137,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2251138.67483399,1.0,1.0,1.0,0.0,-0.48535879389016523,0.0,0.0,0.0,1.0,66.67,0.0
3024,1747000,2,873500,1677000,2,2,25,1.0,0.0,0.0,0.0,,,873500.0,1.0,디자이너,잠실점,-0.03,,0.04006868918145392,2.0,0.5,1.0,0.0,,수면고객,1.0,1.20713678667742,,,,1,2.0,명품,명품,목,spring,3,,0.5,0.5,0.5,0,1,1,,0,70000.0,242,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1136320.597366782,1.0,0.0,0.0,0.0,-0.48535879389016523,0.0,0.0,1.0,-1.0,50.0,645612250000.0
3025,105429150,67,1573569,110000000,36,25,13,0.43283582089552236,0.04477611940298507,0.2537313432835821,0.26865671641791045,128525000.0,6.0,4217166.0,2.68,기타,본  점,-0.31,26.0,0.022568900536521445,4.0,0.45,0.29850746268656714,0.08955223880597014,,2등급고객,0.6567164179104478,72.84911582892487,상품군미지정,,10.0,3,2.0,의류,식품,일,fall,11,2.0,0.36,0.16417910447761197,0.04,1,11,8,4563000.0,2,30724950.0,10,0.01639344262295082,1.0,0.0,0.0,0.0,0.14925373134328357,-0.7125543552233894,19513249.462442324,1.8611111111111112,0.43333333333333335,0.13636363636363635,0.6818181818181818,1.2649819004657046,0.45454545454545453,0.6,0.6716417910447762,-0.3432835820895523,49.25,1015786619096944.0
3026,65181300,13,5013946,22575000,11,8,33,0.46153846153846156,0.07692307692307693,0.38461538461538464,0.07692307692307693,,,8147662.5,1.625,건강식품,부산본점,0.12,,0.00022245644072763201,1.0,0.46,0.15384615384615385,0.0,,수면고객,0.6923076923076923,45.03877792413104,,,,1,4.0,의류,식품,토,fall,5,,0.15,0.3076923076923077,0.125,2,0,3,,0,34005800.0,7,0.15384615384615385,2.0,0.0,0.0,0.0,0.3076923076923077,0.7933226247405314,6204749.920103601,1.1818181818181819,0.42857142857142855,0.5,0.0,-0.48535879389016523,0.18181818181818182,0.5,0.46153846153846156,0.07692307692307687,92.31,53874280197343.75
3027,28637000,7,4091000,13041000,6,6,52,0.2857142857142857,0.14285714285714285,0.0,0.5714285714285714,,,4772833.333333333,1.1666666666666667,남성 캐주얼,본  점,0.05,,0.10877536054754339,5.0,0.86,0.14285714285714285,0.0,,수면고객,0.8571428571428571,19.787507819165015,,3.0,,1,3.0,남성의류,남성의류,수,fall,12,,0.0,0.42857142857142855,0.16666666666666666,2,0,2,,0,15858000.0,13,0.14285714285714285,0.0,0.0,0.0,0.0,0.7142857142857143,0.4422250934106226,4567524.566618845,1.1666666666666667,0.5,1.0,0.0,-0.48535879389016523,0.18181818181818182,0.0,0.5714285714285714,-0.14285714285714285,85.71,20072752805555.56
3028,1836000,1,1836000,1836000,1,1,0,1.0,0.0,0.0,0.0,,,1836000.0,1.0,건강식품,안양점,-0.02,,0.0,,1.0,0.0,0.0,,신규고객,0.0,1.2686337380307633,,,,1,2.0,식품,식품,일,spring,4,,0.0,1.0,1.0,0,0,1,,0,1836000.0,260,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,-0.48535879389016523,0.0,0.0,1.0,-1.0,0.0,0.0
3029,148786430,23,6468975,112752000,16,19,17,0.2608695652173913,0.17391304347826086,0.21739130434782608,0.34782608695652173,,,7830864.736842105,1.2105263157894737,대형가전,영등포점,-0.12,,0.012630385714611204,4.0,0.35,0.34782608695652173,0.0,,3등급고객,0.6086956521739131,102.80799828929875,,1.0,1.0,2,4.0,가전,식품,목,fall,5,3.0,0.13,0.30434782608695654,0.05263157894736842,3,1,2,,0,9834230.0,18,0.13043478260869565,0.0,0.0,0.0,0.0,0.34782608695652173,0.8623651363904625,23278600.383612934,1.4375,0.25,0.8,0.0,-0.48535879389016523,0.45454545454545453,0.3157894736842105,0.6521739130434783,-0.30434782608695654,91.3,617588267493961.9
3030,19021710,50,380434,6500000,14,24,14,0.3,0.16,0.12,0.42,,,792571.25,2.0833333333333335,농산물,청량리점,-0.15,,0.31777952665664655,4.0,0.06,0.6,0.0,,3등급고객,0.68,13.143563758734832,,3.0,,2,1.0,남성의류,식품,화,fall,4,,0.64,0.2,0.041666666666666664,1,0,7,,0,13966010.0,2,0.02,0.0,702000.0,0.0,0.0,0.08,0.530749338518987,1020781.6252746354,3.5714285714285716,0.0,0.5,0.0,-0.48535879389016523,0.5454545454545454,0.5833333333333334,0.62,-0.24,96.0,1949928921219.2708
3031,180000,5,36000,9020000,3,5,35,0.2,0.6,0.0,0.2,12110000.0,2.0,36000.0,1.0,시티웨어,본  점,-0.04,,0.0,,0.8,0.4,0.4,,수면고객,0.8,0.12437585666968268,명품잡화,,,2,1.0,여성의류,명품,금,summer,8,1.0,0.4,0.4,0.2,0,1,1,,0,0.0,128,0.0,0.0,0.0,0.0,0.0,0.2,-16.166666666666668,6742457.267198659,1.6666666666666667,1.0,0.0,0.2,3.89049294199951,0.09090909090909091,0.4,0.6,-0.19999999999999996,40.0,36368584000000.0
3032,12534600,39,321400,5060000,19,11,29,0.15384615384615385,0.46153846153846156,0.3076923076923077,0.07692307692307693,,,1139509.0909090908,3.5454545454545454,가공식품,본  점,0.24,93.0,0.12879150511384488,2.0,0.13,0.6923076923076923,0.0,3.0,이탈위험고객,0.5384615384615384,8.661120072287803,,,3.0,2,1.0,여성의류,식품,토,summer,9,6.0,0.64,0.28205128205128205,0.0909090909090909,0,5,8,,0,7153600.0,9,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.6625660172642127,851846.6067593206,2.0526315789473686,0.18181818181818182,0.0,0.875,-0.48535879389016523,0.5454545454545454,0.36363636363636365,0.28205128205128205,0.4358974358974359,76.92,1816613748099.1736
3033,255921490,60,4265358,55921800,27,13,26,0.08333333333333333,0.18333333333333332,0.35,0.38333333333333336,,,19686268.46153846,4.615384615384615,기타,본  점,0.79,112.0,0.010174643794079192,3.0,0.27,0.5666666666666667,0.0,3.0,3등급고객,0.9166666666666666,176.83585866073128,,,4.0,1,3.0,명품,식품,수,fall,12,1.0,0.42,0.48333333333333334,0.07692307692307691,0,14,13,188106600.0,8,234413490.0,3,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.5749313588319606,9933506.768271374,2.2222222222222223,0.3235294117647059,0.06666666666666667,0.4666666666666667,-0.48535879389016523,0.45454545454545453,0.8461538461538461,0.38333333333333336,0.23333333333333334,98.33,249585902383336.0
3034,708400,2,354200,677600,1,1,0,1.0,0.0,0.0,0.0,,,708400.0,2.0,기타,분당점,-0.05,,0.9565217391304348,5.0,0.0,0.5,0.0,,신규고객,1.0,0.48948809369335117,,,,1,1.0,식품,기타,목,spring,3,,0.5,1.0,1.0,0,0,2,,0,708400.0,277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,457356.66607145895,2.0,0.0,0.0,0.0,-0.48535879389016523,0.0,2.0,1.0,-1.0,50.0,0.0
3035,10258870,48,213726,1662500,24,10,26,0.22916666666666666,0.625,0.125,0.020833333333333332,,,1025887.0,4.8,농산물,청량리점,0.08,,0.6621655211538893,4.0,0.04,0.6875,0.0,,3등급고객,0.7083333333333334,7.08864302618282,,,1.0,1,1.0,여성의류,식품,일,summer,7,,0.54,0.2916666666666667,0.1,0,1,14,,0,8542870.0,20,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.689878124978677,405753.242781392,2.0,0.02564102564102564,0.0,1.0,-0.48535879389016523,0.45454545454545453,3.3,0.3541666666666667,0.2916666666666667,97.92,400431994421.0
3036,47767280,265,180254,2052160,47,12,16,0.3584905660377358,0.47924528301886793,0.0,0.16226415094339622,,,3980606.6666666665,22.083333333333332,기타,일산점,-3.25,,0.9209107154520835,4.0,0.0,0.6830188679245283,0.0,,2.5등급고객,0.769811320754717,33.00609094878111,,,2.0,1,1.0,식품,식품,금,summer,7,4.0,0.49,0.4377358490566038,0.08333333333333333,2,0,37,,0,43649300.0,156,0.0,0.0,0.0,0.0,0.0,0.0037735849056603774,0.2849762431522163,271971.12388289225,5.638297872340425,0.0,0.0,0.0,-0.48535879389016523,0.36363636363636365,5.083333333333333,0.6867924528301886,-0.37358490566037733,99.62,2461964920822.222
3037,15571000,3,5190333,7546000,3,2,15,1.0,0.0,0.0,0.0,,,7785500.0,1.5,디자이너,강남점,-0.07,,0.0,,1.0,1.0,0.0,,수면고객,1.0,10.759202578909049,,,,1,4.0,명품,명품,화,spring,3,,0.0,0.6666666666666666,0.5,0,3,2,10426000.0,2,15571000.0,255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2333330.30952185,1.0,0.0,0.0,0.0,-0.48535879389016523,0.09090909090909091,0.0,1.0,-1.0,66.67,57360250000.0
3038,1210000,1,1210000,1210000,1,1,0,0.0,0.0,1.0,0.0,,,1210000.0,1.0,화장품,강남점,0.02,0.0,0.0,,1.0,1.0,0.0,,신규고객,1.0,0.8360821476128668,,,1.0,1,2.0,화장품,화장품,월,fall,9,,0.0,1.0,1.0,0,0,1,,0,1210000.0,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,-0.48535879389016523,0.0,0.0,0.0,1.0,0.0,0.0
3039,3105000,4,776250,1265000,2,3,69,0.25,0.5,0.25,0.0,,,1035000.0,1.3333333333333333,구두,본  점,-0.01,104.0,0.0,,0.5,0.5,0.0,,수면고객,0.25,2.145483527552026,,,2.0,1,2.0,화장품,의류,일,summer,6,,0.0,0.75,0.3333333333333333,0,1,2,,0,1725000.0,85,0.0,2.0,0.0,0.0,0.0,0.0,0.0,480041.2308680718,2.0,0.0,0.25,0.75,-0.48535879389016523,0.0,0.0,0.75,-0.5,75.0,59616666666.666664
3040,8946290,30,298210,6314400,14,10,29,0.26666666666666666,0.16666666666666666,0.4666666666666667,0.1,,,894629.0,3.0,차/커피,본  점,0.11,,0.21694914875328208,2.0,0.07,0.8,0.0,,이탈위험고객,0.5666666666666667,6.181680459807863,,,,1,1.0,의류,식품,금,fall,9,4.0,0.5,0.26666666666666666,0.1,0,2,4,6577500.0,2,8837190.0,57,0.0,0.0,232000.0,0.0,0.0,0.13333333333333333,0.8341211831943744,1138727.7028408176,2.142857142857143,0.07692307692307693,0.0,0.0,-0.48535879389016523,0.2727272727272727,0.5,0.36666666666666664,0.26666666666666666,96.67,3988149100769.0
3041,223409950,65,3437076,47385000,29,30,11,0.24615384615384617,0.3230769230769231,0.23076923076923078,0.2,,,7446998.333333333,2.1666666666666665,디자이너,본  점,-0.17,42.0,0.007852828399093237,4.0,0.57,0.6307692307692307,0.0,,2등급고객,0.7230769230769231,154.37113288767208,,,12.0,1,3.0,명품,명품,수,fall,6,1.0,0.14,0.2923076923076923,0.03333333333333333,1,7,7,,0,189072450.0,2,0.07692307692307693,3.0,0.0,0.0,0.0,0.1076923076923077,0.2840500165726728,6365441.925123328,2.2413793103448274,0.15789473684210525,0.35,0.6,-0.48535879389016523,0.8181818181818182,0.4,0.5692307692307692,-0.1384615384615384,98.46,86179214172413.92
3042,54132000,2,27066000,52992000,2,2,48,0.5,0.0,0.0,0.5,,,27066000.0,1.0,수산품,본  점,-0.04,,0.021059632010640657,5.0,0.5,0.5,0.0,,수면고객,0.5,37.40396596246257,,,,1,5.0,식품,식품,토,fall,2,,0.0,0.5,0.5,0,0,1,,0,54132000.0,226,0.0,0.0,0.0,0.0,0.0,1.0,0.021059632010640657,36664900.818084866,1.0,0.0,0.0,0.0,-0.48535879389016523,0.0,0.0,1.0,-1.0,50.0,672157476000000.0
3043,168444410,66,2552188,31487000,34,35,10,0.24242424242424243,0.2878787878787879,0.3181818181818182,0.15151515151515152,38202000.0,9.0,4812697.428571428,1.8857142857142857,디자이너,본  점,0.4,33.0,0.00638851713749361,5.0,0.8,0.6363636363636364,0.13636363636363635,,2등급고객,0.6666666666666666,116.39120997205146,디자이너부틱,3.0,5.0,2,3.0,명품,명품,화,fall,9,2.0,0.18,0.2121212121212121,0.02857142857142857,2,23,5,72749000.0,14,130452110.0,2,0.0,2.0,0.0,0.0,0.0,0.07575757575757576,0.30449511503528076,5615119.933301849,1.9411764705882353,0.7619047619047619,0.25925925925925924,0.2962962962962963,2.015127912332506,1.0,0.5714285714285714,0.4393939393939394,0.12121212121212116,93.94,67114374589653.38
3044,156016590,176,886458,10758000,81,59,5,0.4034090909090909,0.21022727272727273,0.22727272727272727,0.1590909090909091,3000000.0,1.0,2644348.9830508474,2.983050847457627,일용잡화,일산점,0.45,30.0,0.026134656577226818,2.0,0.23,0.6079545454545454,0.005681818181818182,3.0,1등급고객,0.7272727272727273,107.80387242184804,NB 여화,8.0,15.0,3,2.0,가전,식품,수,spring,5,21.0,0.43,0.08522727272727273,0.01694915254237288,4,40,9,16140000.0,2,88494090.0,3,0.011428571428571429,2.0,22000.0,0.0,0.0,0.045454545454545456,0.46787870443777807,1686277.9428767662,2.1728395061728394,0.18110236220472442,0.0975609756097561,0.5121951219512195,-0.29994134745416207,1.0,1.0169491525423728,0.5284090909090909,-0.05681818181818182,74.43,9556776255805.746
